country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
SWZ,109.78087,120.60348,117.5751,122.67531,117.30335,,110.99051,132.62066,116.89113,109.61284,105.22064,104.92981,100.07912,95.01418,97.9257,,
SXM,,,,,,,,,,106.80851,,119.24686,,,,,
SYC,105.47196,94.68531,103.94922,,102.12766,102.99145,108.65801,107.24852,106.78211,100.13966,97.16981,95.44271,99.74619,94.65174,92.75184,104.02439,
SYR,118.83157,116.65956,116.28239,114.59026,111.57337,110.96667,111.65755,115.27209,120.90339,124.56763,84.6253,,,,,,
TCD,93.6313,108.49313,101.98883,106.21066,,,118.55387,123.0676,131.57969,137.08922,143.14609,,123.66993,120.94691,,,
TGO,106.31225,102.29867,105.75537,113.24457,107.92583,105.99745,136.66857,136.96117,129.31564,132.84909,134.06075,138.83235,138.47147,146.68173,146.97223,143.5291,
THA,,,96.75403,,,,,,,,,,99.0364,96.14325,95.36261,97.08458,
TJK,107.25381,,,,,,98.70894,102.58954,99.67792,101.24221,97.2416,95.6169,97.90718,103.24299,106.64795,,
TLS,,,133.71133,,,151.29804,145.035,144.99101,121.42814,108.58229,108.8596,103.30878,111.83769,103.57143,,91.57733,
TON,,120.08996,114.55085,108.25959,,,,,,106.50407,112.49059,,,,,,
TTO,94.53082,94.85798,100.18178,,103.68517,97.96625,101.86824,102.73855,,,,,,,,,
TUN,92.22371,94.22177,98.56078,95.9044,99.38904,101.21715,102.12535,105.34751,105.34022,108.7653,107.8713,111.98504,117.79925,102.38135,108.40752,105.05548,
TUR,,102.93059,103.44971,102.78793,104.33536,102.32759,95.38625,102.98678,100.17599,102.4089,,101.01618,93.8806,90.98762,95.72496,,
TUV,94.54545,99.12281,122.41379,121.18644,,,,,,,,96.18321,105.30303,78.0303,,78.67647,
TZA,,115.31574,109.71393,105.97048,108.62292,,99.94824,95.54297,,83.29239,89.93216,99.37862,,123.29684,116.16623,108.46419,
